"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"China","Electricity - net production","2014","Kilowatt-hours, million","5230504",""
"China","Electricity - net production","2013","Kilowatt-hours, million","5027358",""
"China","Electricity - net production","2012","Kilowatt-hours, million","4620508",""
"China","Electricity - net production","2011","Kilowatt-hours, million","4331877",""
"China","Electricity - net production","2010","Kilowatt-hours, million","3895233",""
"China","Electricity - net production","2009","Kilowatt-hours, million","3432474",""
"China","Electricity - net production","2008","Kilowatt-hours, million","3200182",""
"China","Electricity - net production","2007","Kilowatt-hours, million","3027430",""
"China","Electricity - net production","2006","Kilowatt-hours, million","2635068",""
"China","Electricity - net production","2005","Kilowatt-hours, million","2301079",""
"China","Electricity - net production","2004","Kilowatt-hours, million","2006090",""
"China","Electricity - net production","2003","Kilowatt-hours, million","1737099",""
"China","Electricity - net production","2002","Kilowatt-hours, million","1503408",""
"China","Electricity - net production","2001","Kilowatt-hours, million","1368310",""
"China","Electricity - net production","2000","Kilowatt-hours, million","1261929",""
"China","Electricity - net production","1999","Kilowatt-hours, million","1138035",""
"China","Electricity - net production","1998","Kilowatt-hours, million","1072393",""
"China","Electricity - net production","1997","Kilowatt-hours, million","1038289",""
"China","Electricity - net production","1996","Kilowatt-hours, million","997854",""
"China","Electricity - net production","1995","Kilowatt-hours, million","928202",""
"China","Electricity - net production","1994","Kilowatt-hours, million","859408",""
"China","Electricity - net production","1993","Kilowatt-hours, million","774326",""
"China","Electricity - net production","1992","Kilowatt-hours, million","695080",""
"China","Electricity - net production","1991","Kilowatt-hours, million","631970",""
"China","Electricity - net production","1990","Kilowatt-hours, million","582420",""
"China","Electricity - Consumption by households","2014","Kilowatt-hours, million","717610",""
"China","Electricity - Consumption by households","2013","Kilowatt-hours, million","698916",""
"China","Electricity - Consumption by households","2012","Kilowatt-hours, million","621896",""
"China","Electricity - Consumption by households","2011","Kilowatt-hours, million","562006",""
"China","Electricity - Consumption by households","2010","Kilowatt-hours, million","512463",""
"China","Electricity - Consumption by households","2009","Kilowatt-hours, million","487216",""
"China","Electricity - Consumption by households","2008","Kilowatt-hours, million","439610",""
"China","Electricity - Consumption by households","2007","Kilowatt-hours, million","406271",""
"China","Electricity - Consumption by households","2006","Kilowatt-hours, million","335158",""
"China","Electricity - Consumption by households","2005","Kilowatt-hours, million","288481",""
"China","Electricity - Consumption by households","2004","Kilowatt-hours, million","238449",""
"China","Electricity - Consumption by households","2003","Kilowatt-hours, million","205804",""
"China","Electricity - Consumption by households","2002","Kilowatt-hours, million","177142",""
"China","Electricity - Consumption by households","2001","Kilowatt-hours, million","183923",""
"China","Electricity - Consumption by households","2000","Kilowatt-hours, million","167195",""
"China","Electricity - Consumption by households","1999","Kilowatt-hours, million","148080",""
"China","Electricity - Consumption by households","1998","Kilowatt-hours, million","132450",""
"China","Electricity - Consumption by households","1997","Kilowatt-hours, million","125315",""
"China","Electricity - Consumption by households","1996","Kilowatt-hours, million","113304",""
"China","Electricity - Consumption by households","1995","Kilowatt-hours, million","100558",""
"China","Electricity - Consumption by households","1994","Kilowatt-hours, million","86697",""
"China","Electricity - Consumption by households","1993","Kilowatt-hours, million","73709",""
"China","Electricity - Consumption by households","1992","Kilowatt-hours, million","64000",""
"China","Electricity - Consumption by households","1991","Kilowatt-hours, million","54360",""
"China","Electricity - Consumption by households","1990","Kilowatt-hours, million","48080",""
"China","Electricity - Gross demand","2014","Kilowatt-hours, million","5219096",""
"China","Electricity - Gross demand","2013","Kilowatt-hours, million","5016127",""
"China","Electricity - Gross demand","2012","Kilowatt-hours, million","4609729",""
"China","Electricity - Gross demand","2011","Kilowatt-hours, million","4319132",""
"China","Electricity - Gross demand","2010","Kilowatt-hours, million","3881719",""
"China","Electricity - Gross demand","2009","Kilowatt-hours, million","3421094",""
"China","Electricity - Gross demand","2008","Kilowatt-hours, million","3187380",""
"China","Electricity - Gross demand","2007","Kilowatt-hours, million","3017115",""
"China","Electricity - Gross demand","2006","Kilowatt-hours, million","2628186",""
"China","Electricity - Gross demand","2005","Kilowatt-hours, million","2294896",""
"China","Electricity - Gross demand","2004","Kilowatt-hours, million","2000014",""
"China","Electricity - Gross demand","2003","Kilowatt-hours, million","1729740",""
"China","Electricity - Gross demand","2002","Kilowatt-hours, million","1496004",""
"China","Electricity - Gross demand","2001","Kilowatt-hours, million","1359915",""
"China","Electricity - Gross demand","2000","Kilowatt-hours, million","1253597",""
"China","Electricity - Gross demand","1999","Kilowatt-hours, million","1129255",""
"China","Electricity - Gross demand","1998","Kilowatt-hours, million","1065243",""
"China","Electricity - Gross demand","1997","Kilowatt-hours, million","1031174",""
"China","Electricity - Gross demand","1996","Kilowatt-hours, million","994266",""
"China","Electricity - Gross demand","1995","Kilowatt-hours, million","922816",""
"China","Electricity - Gross demand","1994","Kilowatt-hours, million","857362",""
"China","Electricity - Gross demand","1993","Kilowatt-hours, million","778715",""
"China","Electricity - Gross demand","1992","Kilowatt-hours, million","700060",""
"China","Electricity - Gross demand","1991","Kilowatt-hours, million","634820",""
"China","Electricity - Gross demand","1990","Kilowatt-hours, million","584260",""
"China, Hong Kong SAR","Electricity - net production","2014","Kilowatt-hours, million","39803",""
"China, Hong Kong SAR","Electricity - net production","2013","Kilowatt-hours, million","39063",""
"China, Hong Kong SAR","Electricity - net production","2012","Kilowatt-hours, million","38752",""
"China, Hong Kong SAR","Electricity - net production","2011","Kilowatt-hours, million","39026",""
"China, Hong Kong SAR","Electricity - net production","2010","Kilowatt-hours, million","38292",""
"China, Hong Kong SAR","Electricity - net production","2009","Kilowatt-hours, million","38728",""
"China, Hong Kong SAR","Electricity - net production","2008","Kilowatt-hours, million","37990",""
"China, Hong Kong SAR","Electricity - net production","2007","Kilowatt-hours, million","38948",""
"China, Hong Kong SAR","Electricity - net production","2006","Kilowatt-hours, million","38613",""
"China, Hong Kong SAR","Electricity - net production","2005","Kilowatt-hours, million","38448",""
"China, Hong Kong SAR","Electricity - net production","2004","Kilowatt-hours, million","37129",""
"China, Hong Kong SAR","Electricity - net production","2003","Kilowatt-hours, million","35506",""
"China, Hong Kong SAR","Electricity - net production","2002","Kilowatt-hours, million","34312",""
"China, Hong Kong SAR","Electricity - net production","2001","Kilowatt-hours, million","32429",""
"China, Hong Kong SAR","Electricity - net production","2000","Kilowatt-hours, million","31329",""
"China, Hong Kong SAR","Electricity - net production","1999","Kilowatt-hours, million","29496",""
"China, Hong Kong SAR","Electricity - net production","1998","Kilowatt-hours, million","31414",""
"China, Hong Kong SAR","Electricity - net production","1997","Kilowatt-hours, million","28943",""
"China, Hong Kong SAR","Electricity - net production","1996","Kilowatt-hours, million","28440",""
"China, Hong Kong SAR","Electricity - net production","1995","Kilowatt-hours, million","27916",""
"China, Hong Kong SAR","Electricity - net production","1994","Kilowatt-hours, million","26741",""
"China, Hong Kong SAR","Electricity - net production","1993","Kilowatt-hours, million","35948",""
"China, Hong Kong SAR","Electricity - net production","1992","Kilowatt-hours, million","35076",""
"China, Hong Kong SAR","Electricity - net production","1991","Kilowatt-hours, million","31889",""
"China, Hong Kong SAR","Electricity - net production","1990","Kilowatt-hours, million","28960",""
"China, Hong Kong SAR","Electricity - Consumption by households","2014","Kilowatt-hours, million","12060",""
"China, Hong Kong SAR","Electricity - Consumption by households","2013","Kilowatt-hours, million","11095",""
"China, Hong Kong SAR","Electricity - Consumption by households","2012","Kilowatt-hours, million","11441",""
"China, Hong Kong SAR","Electricity - Consumption by households","2011","Kilowatt-hours, million","11076",""
"China, Hong Kong SAR","Electricity - Consumption by households","2010","Kilowatt-hours, million","10929",""
"China, Hong Kong SAR","Electricity - Consumption by households","2009","Kilowatt-hours, million","10826",""
"China, Hong Kong SAR","Electricity - Consumption by households","2008","Kilowatt-hours, million","10306",""
"China, Hong Kong SAR","Electricity - Consumption by households","2007","Kilowatt-hours, million","10117",""
"China, Hong Kong SAR","Electricity - Consumption by households","2006","Kilowatt-hours, million","9841",""
"China, Hong Kong SAR","Electricity - Consumption by households","2005","Kilowatt-hours, million","9948",""
"China, Hong Kong SAR","Electricity - Consumption by households","2004","Kilowatt-hours, million","9482",""
"China, Hong Kong SAR","Electricity - Consumption by households","2003","Kilowatt-hours, million","9546",""
"China, Hong Kong SAR","Electricity - Consumption by households","2002","Kilowatt-hours, million","9276",""
"China, Hong Kong SAR","Electricity - Consumption by households","2001","Kilowatt-hours, million","9111",""
"China, Hong Kong SAR","Electricity - Consumption by households","2000","Kilowatt-hours, million","8954",""
"China, Hong Kong SAR","Electricity - Consumption by households","1999","Kilowatt-hours, million","8722",""
"China, Hong Kong SAR","Electricity - Consumption by households","1998","Kilowatt-hours, million","9109",""
"China, Hong Kong SAR","Electricity - Consumption by households","1997","Kilowatt-hours, million","8038",""
"China, Hong Kong SAR","Electricity - Consumption by households","1996","Kilowatt-hours, million","8109",""
"China, Hong Kong SAR","Electricity - Consumption by households","1995","Kilowatt-hours, million","7518",""
"China, Hong Kong SAR","Electricity - Consumption by households","1994","Kilowatt-hours, million","7174",""
"China, Hong Kong SAR","Electricity - Consumption by households","1993","Kilowatt-hours, million","6692",""
"China, Hong Kong SAR","Electricity - Consumption by households","1992","Kilowatt-hours, million","6032",""
"China, Hong Kong SAR","Electricity - Consumption by households","1991","Kilowatt-hours, million","5718",""
"China, Hong Kong SAR","Electricity - Consumption by households","1990","Kilowatt-hours, million","5288",""
"China, Hong Kong SAR","Electricity - Gross demand","2014","Kilowatt-hours, million","48865",""
"China, Hong Kong SAR","Electricity - Gross demand","2013","Kilowatt-hours, million","47382",""
"China, Hong Kong SAR","Electricity - Gross demand","2012","Kilowatt-hours, million","48070",""
"China, Hong Kong SAR","Electricity - Gross demand","2011","Kilowatt-hours, million","46804",""
"China, Hong Kong SAR","Electricity - Gross demand","2010","Kilowatt-hours, million","46194",""
"China, Hong Kong SAR","Electricity - Gross demand","2009","Kilowatt-hours, million","45960",""
"China, Hong Kong SAR","Electricity - Gross demand","2008","Kilowatt-hours, million","45239",""
"China, Hong Kong SAR","Electricity - Gross demand","2007","Kilowatt-hours, million","45872",""
"China, Hong Kong SAR","Electricity - Gross demand","2006","Kilowatt-hours, million","44982",""
"China, Hong Kong SAR","Electricity - Gross demand","2005","Kilowatt-hours, million","44951",""
"China, Hong Kong SAR","Electricity - Gross demand","2004","Kilowatt-hours, million","43879",""
"China, Hong Kong SAR","Electricity - Gross demand","2003","Kilowatt-hours, million","42895",""
"China, Hong Kong SAR","Electricity - Gross demand","2002","Kilowatt-hours, million","42319",""
"China, Hong Kong SAR","Electricity - Gross demand","2001","Kilowatt-hours, million","41203",""
"China, Hong Kong SAR","Electricity - Gross demand","2000","Kilowatt-hours, million","40351",""
"China, Hong Kong SAR","Electricity - Gross demand","1999","Kilowatt-hours, million","38564",""
"China, Hong Kong SAR","Electricity - Gross demand","1998","Kilowatt-hours, million","38564",""
"China, Hong Kong SAR","Electricity - Gross demand","1997","Kilowatt-hours, million","36260",""
"China, Hong Kong SAR","Electricity - Gross demand","1996","Kilowatt-hours, million","35687",""
"China, Hong Kong SAR","Electricity - Gross demand","1995","Kilowatt-hours, million","33979",""
"China, Hong Kong SAR","Electricity - Gross demand","1994","Kilowatt-hours, million","33236",""
"China, Hong Kong SAR","Electricity - Gross demand","1993","Kilowatt-hours, million","31894",""
"China, Hong Kong SAR","Electricity - Gross demand","1992","Kilowatt-hours, million","30113",""
"China, Hong Kong SAR","Electricity - Gross demand","1991","Kilowatt-hours, million","28828",""
"China, Hong Kong SAR","Electricity - Gross demand","1990","Kilowatt-hours, million","27163",""
"China, Macao SAR","Electricity - net production","2014","Kilowatt-hours, million","599",""
"China, Macao SAR","Electricity - net production","2013","Kilowatt-hours, million","378",""
"China, Macao SAR","Electricity - net production","2012","Kilowatt-hours, million","517",""
"China, Macao SAR","Electricity - net production","2011","Kilowatt-hours, million","834",""
"China, Macao SAR","Electricity - net production","2010","Kilowatt-hours, million","1029",""
"China, Macao SAR","Electricity - net production","2009","Kilowatt-hours, million","1405",""
"China, Macao SAR","Electricity - net production","2008","Kilowatt-hours, million","1152",""
"China, Macao SAR","Electricity - net production","2007","Kilowatt-hours, million","1454",""
"China, Macao SAR","Electricity - net production","2006","Kilowatt-hours, million","1594",""
"China, Macao SAR","Electricity - net production","2005","Kilowatt-hours, million","1947",""
"China, Macao SAR","Electricity - net production","2004","Kilowatt-hours, million","1876",""
"China, Macao SAR","Electricity - net production","2003","Kilowatt-hours, million","1700",""
"China, Macao SAR","Electricity - net production","2002","Kilowatt-hours, million","1614",""
"China, Macao SAR","Electricity - net production","2001","Kilowatt-hours, million","1497",""
"China, Macao SAR","Electricity - net production","2000","Kilowatt-hours, million","1483",""
"China, Macao SAR","Electricity - net production","1999","Kilowatt-hours, million","1446",""
"China, Macao SAR","Electricity - net production","1998","Kilowatt-hours, million","1453",""
"China, Macao SAR","Electricity - net production","1997","Kilowatt-hours, million","1307",""
"China, Macao SAR","Electricity - net production","1996","Kilowatt-hours, million","1295",""
"China, Macao SAR","Electricity - net production","1995","Kilowatt-hours, million","1197",""
"China, Macao SAR","Electricity - net production","1994","Kilowatt-hours, million","1182",""
"China, Macao SAR","Electricity - net production","1993","Kilowatt-hours, million","1089",""
"China, Macao SAR","Electricity - net production","1992","Kilowatt-hours, million","942",""
"China, Macao SAR","Electricity - net production","1991","Kilowatt-hours, million","843",""
"China, Macao SAR","Electricity - net production","1990","Kilowatt-hours, million","751",""
"China, Macao SAR","Electricity - Consumption by households","2014","Kilowatt-hours, million","913",""
"China, Macao SAR","Electricity - Consumption by households","2013","Kilowatt-hours, million","797",""
"China, Macao SAR","Electricity - Consumption by households","2012","Kilowatt-hours, million","792",""
"China, Macao SAR","Electricity - Consumption by households","2011","Kilowatt-hours, million","766",""
"China, Macao SAR","Electricity - Consumption by households","2010","Kilowatt-hours, million","697",""
"China, Macao SAR","Electricity - Consumption by households","2009","Kilowatt-hours, million","682",""
"China, Macao SAR","Electricity - Consumption by households","2008","Kilowatt-hours, million","637",""
"China, Macao SAR","Electricity - Consumption by households","2007","Kilowatt-hours, million","617",""
"China, Macao SAR","Electricity - Consumption by households","2006","Kilowatt-hours, million","565",""
"China, Macao SAR","Electricity - Consumption by households","2005","Kilowatt-hours, million","549",""
"China, Macao SAR","Electricity - Consumption by households","2004","Kilowatt-hours, million","485",""
"China, Macao SAR","Electricity - Consumption by households","2003","Kilowatt-hours, million","453",""
"China, Macao SAR","Electricity - Consumption by households","2002","Kilowatt-hours, million","443",""
"China, Macao SAR","Electricity - Consumption by households","2001","Kilowatt-hours, million","421",""
"China, Macao SAR","Electricity - Consumption by households","2000","Kilowatt-hours, million","523",""
"China, Macao SAR","Electricity - Consumption by households","1999","Kilowatt-hours, million","513",""
"China, Macao SAR","Electricity - Consumption by households","1998","Kilowatt-hours, million","521",""
"China, Macao SAR","Electricity - Consumption by households","1997","Kilowatt-hours, million","456",""
"China, Macao SAR","Electricity - Consumption by households","1996","Kilowatt-hours, million","451",""
"China, Macao SAR","Electricity - Consumption by households","1995","Kilowatt-hours, million","406",""
"China, Macao SAR","Electricity - Consumption by households","1994","Kilowatt-hours, million","372",""
"China, Macao SAR","Electricity - Consumption by households","1993","Kilowatt-hours, million","340",""
"China, Macao SAR","Electricity - Consumption by households","1992","Kilowatt-hours, million","719",""
"China, Macao SAR","Electricity - Consumption by households","1991","Kilowatt-hours, million","644",""
"China, Macao SAR","Electricity - Consumption by households","1990","Kilowatt-hours, million","571",""
"China, Macao SAR","Electricity - Gross demand","2014","Kilowatt-hours, million","4698",""
"China, Macao SAR","Electricity - Gross demand","2013","Kilowatt-hours, million","4437",""
"China, Macao SAR","Electricity - Gross demand","2012","Kilowatt-hours, million","4372",""
"China, Macao SAR","Electricity - Gross demand","2011","Kilowatt-hours, million","3999",""
"China, Macao SAR","Electricity - Gross demand","2010","Kilowatt-hours, million","3815",""
"China, Macao SAR","Electricity - Gross demand","2009","Kilowatt-hours, million","3632",""
"China, Macao SAR","Electricity - Gross demand","2008","Kilowatt-hours, million","3463",""
"China, Macao SAR","Electricity - Gross demand","2007","Kilowatt-hours, million","3137",""
"China, Macao SAR","Electricity - Gross demand","2006","Kilowatt-hours, million","2559",""
"China, Macao SAR","Electricity - Gross demand","2005","Kilowatt-hours, million","2288",""
"China, Macao SAR","Electricity - Gross demand","2004","Kilowatt-hours, million","2027",""
"China, Macao SAR","Electricity - Gross demand","2003","Kilowatt-hours, million","1880",""
"China, Macao SAR","Electricity - Gross demand","2002","Kilowatt-hours, million","1808",""
"China, Macao SAR","Electricity - Gross demand","2001","Kilowatt-hours, million","1690",""
"China, Macao SAR","Electricity - Gross demand","2000","Kilowatt-hours, million","1678",""
"China, Macao SAR","Electricity - Gross demand","1999","Kilowatt-hours, million","1641",""
"China, Macao SAR","Electricity - Gross demand","1998","Kilowatt-hours, million","1625",""
"China, Macao SAR","Electricity - Gross demand","1997","Kilowatt-hours, million","1482",""
"China, Macao SAR","Electricity - Gross demand","1996","Kilowatt-hours, million","1469",""
"China, Macao SAR","Electricity - Gross demand","1995","Kilowatt-hours, million","1374",""
"China, Macao SAR","Electricity - Gross demand","1994","Kilowatt-hours, million","1313",""
"China, Macao SAR","Electricity - Gross demand","1993","Kilowatt-hours, million","1207",""
"China, Macao SAR","Electricity - Gross demand","1992","Kilowatt-hours, million","1056",""
"China, Macao SAR","Electricity - Gross demand","1991","Kilowatt-hours, million","937",""
"China, Macao SAR","Electricity - Gross demand","1990","Kilowatt-hours, million","839",""
"Colombia","Electricity - net production","2014","Kilowatt-hours, million","68082",""
"Colombia","Electricity - net production","2013","Kilowatt-hours, million","68946",""
"Colombia","Electricity - net production","2012","Kilowatt-hours, million","66500",""
"Colombia","Electricity - net production","2011","Kilowatt-hours, million","64670",""
"Colombia","Electricity - net production","2010","Kilowatt-hours, million","58485",""
"Colombia","Electricity - net production","2009","Kilowatt-hours, million","60854",""
"Colombia","Electricity - net production","2008","Kilowatt-hours, million","59520",""
"Colombia","Electricity - net production","2007","Kilowatt-hours, million","54080",""
"Colombia","Electricity - net production","2006","Kilowatt-hours, million","52806",""
"Colombia","Electricity - net production","2005","Kilowatt-hours, million","49429.68",""
"Colombia","Electricity - net production","2004","Kilowatt-hours, million","49258",""
"Colombia","Electricity - net production","2003","Kilowatt-hours, million","46889",""
"Colombia","Electricity - net production","2002","Kilowatt-hours, million","44368",""
"Colombia","Electricity - net production","2001","Kilowatt-hours, million","42843",""
"Colombia","Electricity - net production","2000","Kilowatt-hours, million","43192",""
"Colombia","Electricity - net production","1999","Kilowatt-hours, million","43399",""
"Colombia","Electricity - net production","1998","Kilowatt-hours, million","45081",""
"Colombia","Electricity - net production","1997","Kilowatt-hours, million","45610",""
"Colombia","Electricity - net production","1996","Kilowatt-hours, million","44163",""
"Colombia","Electricity - net production","1995","Kilowatt-hours, million","44398",""
"Colombia","Electricity - net production","1994","Kilowatt-hours, million","42335",""
"Colombia","Electricity - net production","1993","Kilowatt-hours, million","39423",""
"Colombia","Electricity - net production","1992","Kilowatt-hours, million","34227",""
"Colombia","Electricity - net production","1991","Kilowatt-hours, million","35194",""
"Colombia","Electricity - net production","1990","Kilowatt-hours, million","34717",""
"Colombia","Electricity - Consumption by households","2014","Kilowatt-hours, million","21766",""
"Colombia","Electricity - Consumption by households","2013","Kilowatt-hours, million","25250",""
"Colombia","Electricity - Consumption by households","2012","Kilowatt-hours, million","22232",""
"Colombia","Electricity - Consumption by households","2011","Kilowatt-hours, million","21367",""
"Colombia","Electricity - Consumption by households","2010","Kilowatt-hours, million","20888",""
"Colombia","Electricity - Consumption by households","2009","Kilowatt-hours, million","20232",""
"Colombia","Electricity - Consumption by households","2008","Kilowatt-hours, million","19397",""
"Colombia","Electricity - Consumption by households","2007","Kilowatt-hours, million","17618",""
"Colombia","Electricity - Consumption by households","2006","Kilowatt-hours, million","16904",""
"Colombia","Electricity - Consumption by households","2005","Kilowatt-hours, million","16254.29",""
"Colombia","Electricity - Consumption by households","2004","Kilowatt-hours, million","15792",""
"Colombia","Electricity - Consumption by households","2003","Kilowatt-hours, million","15162",""
"Colombia","Electricity - Consumption by households","2002","Kilowatt-hours, million","14402",""
"Colombia","Electricity - Consumption by households","2001","Kilowatt-hours, million","14470",""
"Colombia","Electricity - Consumption by households","2000","Kilowatt-hours, million","11130",""
"Colombia","Electricity - Consumption by households","1999","Kilowatt-hours, million","11593",""
"Colombia","Electricity - Consumption by households","1998","Kilowatt-hours, million","12097",""
"Colombia","Electricity - Consumption by households","1997","Kilowatt-hours, million","14675",""
"Colombia","Electricity - Consumption by households","1996","Kilowatt-hours, million","14746",""
"Colombia","Electricity - Consumption by households","1995","Kilowatt-hours, million","14628",""
"Colombia","Electricity - Consumption by households","1994","Kilowatt-hours, million","14093",""
"Colombia","Electricity - Consumption by households","1993","Kilowatt-hours, million","13213",""
"Colombia","Electricity - Consumption by households","1992","Kilowatt-hours, million","11982",""
"Colombia","Electricity - Consumption by households","1991","Kilowatt-hours, million","12848",""
"Colombia","Electricity - Consumption by households","1990","Kilowatt-hours, million","12566",""
"Colombia","Electricity - Gross demand","2014","Kilowatt-hours, million","67280",""
"Colombia","Electricity - Gross demand","2013","Kilowatt-hours, million","67577",""
"Colombia","Electricity - Gross demand","2012","Kilowatt-hours, million","65794",""
"Colombia","Electricity - Gross demand","2011","Kilowatt-hours, million","63138",""
"Colombia","Electricity - Gross demand","2010","Kilowatt-hours, million","57699",""
"Colombia","Electricity - Gross demand","2009","Kilowatt-hours, million","59801",""
"Colombia","Electricity - Gross demand","2008","Kilowatt-hours, million","58947",""
"Colombia","Electricity - Gross demand","2007","Kilowatt-hours, million","53242",""
"Colombia","Electricity - Gross demand","2006","Kilowatt-hours, million","51014",""
"Colombia","Electricity - Gross demand","2005","Kilowatt-hours, million","47687.83",""
"Colombia","Electricity - Gross demand","2004","Kilowatt-hours, million","47624",""
"Colombia","Electricity - Gross demand","2003","Kilowatt-hours, million","45776",""
"Colombia","Electricity - Gross demand","2002","Kilowatt-hours, million","43758",""
"Colombia","Electricity - Gross demand","2001","Kilowatt-hours, million","42673",""
"Colombia","Electricity - Gross demand","2000","Kilowatt-hours, million","43232",""
"Colombia","Electricity - Gross demand","1999","Kilowatt-hours, million","43405",""
"Colombia","Electricity - Gross demand","1998","Kilowatt-hours, million","45102",""
"Colombia","Electricity - Gross demand","1997","Kilowatt-hours, million","45809",""
"Colombia","Electricity - Gross demand","1996","Kilowatt-hours, million","44327",""
"Colombia","Electricity - Gross demand","1995","Kilowatt-hours, million","44768",""
"Colombia","Electricity - Gross demand","1994","Kilowatt-hours, million","42615",""
"Colombia","Electricity - Gross demand","1993","Kilowatt-hours, million","39726",""
"Colombia","Electricity - Gross demand","1992","Kilowatt-hours, million","34575",""
"Colombia","Electricity - Gross demand","1991","Kilowatt-hours, million","35194",""
"Colombia","Electricity - Gross demand","1990","Kilowatt-hours, million","34995",""
"Comoros","Electricity - net production","2014","Kilowatt-hours, million","54.6",""
"Comoros","Electricity - net production","2013","Kilowatt-hours, million","56.1",""
"Comoros","Electricity - net production","2012","Kilowatt-hours, million","58.4",""
"Comoros","Electricity - net production","2011","Kilowatt-hours, million","57.4",""
"Comoros","Electricity - net production","2010","Kilowatt-hours, million","63.6",""
"Comoros","Electricity - net production","2009","Kilowatt-hours, million","46.4",""
"Comoros","Electricity - net production","2008","Kilowatt-hours, million","43",""
"Comoros","Electricity - net production","2007","Kilowatt-hours, million","46.8",""
"Comoros","Electricity - net production","2006","Kilowatt-hours, million","50.1",""
"Comoros","Electricity - net production","2005","Kilowatt-hours, million","47.5",""
"Comoros","Electricity - net production","2004","Kilowatt-hours, million","43.9",""
"Comoros","Electricity - net production","2003","Kilowatt-hours, million","35",""
"Comoros","Electricity - net production","2002","Kilowatt-hours, million","33",""
"Comoros","Electricity - net production","2001","Kilowatt-hours, million","31",""
"Comoros","Electricity - net production","2000","Kilowatt-hours, million","29",""
"Comoros","Electricity - net production","1999","Kilowatt-hours, million","27",""
"Comoros","Electricity - net production","1998","Kilowatt-hours, million","25",""
"Comoros","Electricity - net production","1997","Kilowatt-hours, million","23",""
"Comoros","Electricity - net production","1996","Kilowatt-hours, million","21",""
"Comoros","Electricity - net production","1995","Kilowatt-hours, million","19",""
"Comoros","Electricity - net production","1994","Kilowatt-hours, million","18",""
"Comoros","Electricity - net production","1993","Kilowatt-hours, million","17",""
"Comoros","Electricity - net production","1992","Kilowatt-hours, million","17",""
"Comoros","Electricity - net production","1991","Kilowatt-hours, million","16",""
"Comoros","Electricity - net production","1990","Kilowatt-hours, million","16",""
"Comoros","Electricity - Consumption by households","2014","Kilowatt-hours, million","18","1"
"Comoros","Electricity - Consumption by households","2013","Kilowatt-hours, million","18","1"
"Comoros","Electricity - Consumption by households","2012","Kilowatt-hours, million","19","1"
"Comoros","Electricity - Consumption by households","2011","Kilowatt-hours, million","18","1"
"Comoros","Electricity - Consumption by households","2010","Kilowatt-hours, million","17","1"
"Comoros","Electricity - Consumption by households","2009","Kilowatt-hours, million","15","1"
"Comoros","Electricity - Consumption by households","2008","Kilowatt-hours, million","15","1"
"Comoros","Electricity - Consumption by households","2007","Kilowatt-hours, million","15","1"
"Comoros","Electricity - Consumption by households","2006","Kilowatt-hours, million","15","1"
"Comoros","Electricity - Consumption by households","2005","Kilowatt-hours, million","15","1"
"Comoros","Electricity - Consumption by households","2004","Kilowatt-hours, million","14","1"
"Comoros","Electricity - Consumption by households","2003","Kilowatt-hours, million","13","1"
"Comoros","Electricity - Consumption by households","2002","Kilowatt-hours, million","12","1"
"Comoros","Electricity - Consumption by households","2001","Kilowatt-hours, million","11","1"
"Comoros","Electricity - Consumption by households","2000","Kilowatt-hours, million","10","1"
"Comoros","Electricity - Consumption by households","1999","Kilowatt-hours, million","9","1"
"Comoros","Electricity - Consumption by households","1998","Kilowatt-hours, million","9","1"
"Comoros","Electricity - Consumption by households","1997","Kilowatt-hours, million","9","1"
"Comoros","Electricity - Consumption by households","1996","Kilowatt-hours, million","8","1"
"Comoros","Electricity - Consumption by households","1995","Kilowatt-hours, million","7","1"
"Comoros","Electricity - Consumption by households","1994","Kilowatt-hours, million","7","1"
"Comoros","Electricity - Consumption by households","1993","Kilowatt-hours, million","6","1"
"Comoros","Electricity - Consumption by households","1992","Kilowatt-hours, million","6","1"
"Comoros","Electricity - Consumption by households","1991","Kilowatt-hours, million","6","1"
"Comoros","Electricity - Consumption by households","1990","Kilowatt-hours, million","6","1"
"Comoros","Electricity - Gross demand","2014","Kilowatt-hours, million","54.6",""
"Comoros","Electricity - Gross demand","2013","Kilowatt-hours, million","56.1",""
"Comoros","Electricity - Gross demand","2012","Kilowatt-hours, million","58.4",""
"Comoros","Electricity - Gross demand","2011","Kilowatt-hours, million","57.4",""
"Comoros","Electricity - Gross demand","2010","Kilowatt-hours, million","63.6",""
"Comoros","Electricity - Gross demand","2009","Kilowatt-hours, million","46.4",""
"Comoros","Electricity - Gross demand","2008","Kilowatt-hours, million","43",""
"Comoros","Electricity - Gross demand","2007","Kilowatt-hours, million","46.8",""
"Comoros","Electricity - Gross demand","2006","Kilowatt-hours, million","50.1",""
"Comoros","Electricity - Gross demand","2005","Kilowatt-hours, million","47.5",""
"Comoros","Electricity - Gross demand","2004","Kilowatt-hours, million","43.9",""
"Comoros","Electricity - Gross demand","2003","Kilowatt-hours, million","35",""
"Comoros","Electricity - Gross demand","2002","Kilowatt-hours, million","33",""
"Comoros","Electricity - Gross demand","2001","Kilowatt-hours, million","31",""
"Comoros","Electricity - Gross demand","2000","Kilowatt-hours, million","29",""
"Comoros","Electricity - Gross demand","1999","Kilowatt-hours, million","27",""
"Comoros","Electricity - Gross demand","1998","Kilowatt-hours, million","25",""
